original_post,image_id
交通新规2013年1月1日交通新规就要正式实行了开车的朋友看过来,6cfc7391jw1dz8ih3c2zhj
加肥猫磨豆浆德国败吧微博英国的中国学生很怂,9dfa6e20gw1duywp4b69kj
明明死亡人数已达上千人据说一旦事故死亡人数超过36人市委书记以上全部是要被革职的所以就隐瞒人数这就是中国,aa41c46cgw1ev1jltqiwej20k00zlgqe
炒房赔进5000万美女光身子跳楼自杀为炒房她7万一平在绿城鹿城广场买了28套房子现在5万一平也脱不了手一套房就要赔200多万因买房的钱多是向亲戚借的昨晚她跳楼自杀鹿城广场是温州最高房价水平的代表2010年巅峰时二手房报价已经接近10万一平…网页链接,4c97dba5jw1dznosnljuvj
天津港爆炸事故这才是真相？遇难1300多人？网路发达了那么强的爆炸力度提前进去的消防员如何能活着出来？？？视屏里钢铁制造的车和建筑都被摧毁何况人的肉身秒拍视频,736f0c7ejw1ev2b29pmp8j20dc0dcjsc
海鸥刚走乌鸦又来大陆同志一来就感受台风还是双份的海岛也醉了这么热情的欢迎第二杯半价哟2海文高速,bc057dc4jw1ekf3jostdoj20bu0hs40j
有人解释一下吗？10年前国际油价76美元美元比人民币为183相当于当时人民币631元现在国际油价100美元美元比人民币为1623相当于人民币623元十年了国际油价相对人民币来说基本没变而我们却从3元一直涨到七八元实在太深奥了也不知道为啥会是这样的结果？,aa5cad32gw1ehzu6nu233j20fa0a7q4f
温泉小鱼按摩可能传播艾滋病和肝炎许多人都觉得被温泉里的小鱼按摩咬死皮是件有趣的事但英国专家今天警告小鱼咬死皮可能传布hiv艾滋病和肝炎英国卫生防护局说糖尿病患牛皮癣症患者以及免疫系统衰弱的民众特别容易因此受到伤害绝对不要因为流行而冒险尝试,7bdbf656jw1dvbezq8odaj
太可怕了石嘴山惠农区尚城名邸二号楼九楼发生燃气爆炸整个九层无一生还意外无处不在防患于未然很必要,0061dbowjw1exq32dm9ptj30i90i8ach
转三亚发现一名河南籍乞讨儿童就是这个小男孩孩子不能说话记者怀疑孩子是被人控制孩子用手比划着告诉我们他是被一女两男带出来乞讨的每天要乞讨到80块钱才算完成任务嘴巴也是他们弄的不能说话孩子说自己来自河南安阳家里有一个哥哥一个姐姐大家多转转吧!让他的家人可以找到他,3fe13901gw1e2xia0hic5j
读图1976至2012年间历届奥运投入打开看大图投资单位为美元关注身边可怕事地球人很可怕,9b7a4b91jw1dve4hqwo5qj
宁波一中学图书馆无门无管理员馆名叫信任有人问怎么不设管理员？校长6人一年30万工资只要丢书不超30万就值偷书是受教育不够多看书多受教育偷拿过书也会放回书架年终盘点原来10万册书变成了10万6千册不教而诛谓之虐为什么总有人说中国人素质低？,4e22530ejw1e4ugsyht7vj20cs09ljst
北京2013摇号新规定摇号须交3000元保证金弃号不买保证金不退一个家庭已经有一辆车的不能再参与摇号高校在校生留学生等临时性北京集体户口人员不能再参与摇号通过摇号的新车5年内不得办理过户连续24次没摇中的自动获得一个购车指标报废车辆车主购买新车也须参加摇号,71647b23jw1e0mbu8ai8ij
青岛附近警车超速出车祸所以警车不会飞所以开警车请更要注意安全现在开这个的都太快太狂,6b49ad06tw1dxmmnls5qoj
天津塘沽大爆炸这样抓人你们倒是很迅速度对待老百姓你们说抓就抓伤亡人数超过一定数量了我怎么没看见哪个领导下台距离居民区那么近有化工厂我怎么没看工厂负责人被拘捕拿一个18岁孩子说事顶起来把无辜的孩子放回去无耻,6a0fe24bjw1ev4dwafxo8j20k00jjjvp
kimka1913昨晚从北京站行至台基厂有辆布加迪压车霸道我老公鸣笛提醒结果一个小个子男人从车上下来就挑衅说我用手机拍他的车狂得不行还动手打了我和我老公我只好报警后来才知此人就是所谓京城四少之一王烁经警方调解最后王烁在电话里两次向我道歉人有点钱就可以这样作吗？,670ccf7ajw1e4r0kfzfc7j209q06hq2y
天津塘沽大爆炸据外媒称爆炸威力相当于21吨tnt接近50枚战斧式巡航导弹爆炸瞬间太空卫星可见参与灭火9个消防支队和3个专职队已经全部牺牲总数大约200-300人灾情严重人人尽心尽力,005nskragw1ev0zeim1qjj30ao07b744
这个账一起算算？可能我算错了去年我国进口原油239亿吨1351亿美元接近1万亿人民币增长514%可令人一头雾水的是一个石油对外依存度约55%的国家竟出口石油去年成品油出口2688万吨125亿美元增长35%换算结果令人目瞪口呆进口原油565美元吨出口成品油465美元吨,b06b4c88tw1dyrfyrpv7wj
洛阳市发生特大车祸致死六人伤二十一人9月19日洛阳栾川快速通道郭寨收费站南约500米处发生一起特大交通事故一辆客车与洛阳当地的农用小三轮车相撞客车上20多名乘客死伤被撞变形的小三轮车侧翻在公路边客车翻倒在离护坡不远的农田里车头被压扁事故造成6人死亡21人受伤,a1476771jw1el2ayw7cnjj20b408caad
前日晚邯郸市邯山区区长张海忠在办公室被砍断脖子当场死亡,6816cf90gw1dx7wng4tibj
这一版比较像真相新闻说周喜军是自首的很好奇一个丧心病狂为了辆二手车而杀害一条无辜生命的人会自首且周喜军应不具备作案时间车辆停放地的门卫大爷也说停车的是一个三十多岁1米8高的男子还有消息称周的儿子是婴儿母亲的前夫有网友人肉出下图是周喜军儿子周很有为儿子顶包的嫌疑,48d6aee9jw1e2g6e6j17oj
3月2日的重庆3月5日的贵阳两批狗的目的地都是同一个地方广西柳州希望全国志愿者联合起来抵制柳州狗肉节一个藐视生命的悲惨节日爱宠物部落贵阳简爱狗狗之家将动保进行到底veraduma呼吁动保法出台中国-小动物保护协会中国宠商在线中国小动物保护志愿者,6dc90126jw1e2fdt6u0noj
神秘他们有钱有权有势有名唯一没有的就是安全感一本美国护照好比传说中的软猬甲金钟罩铁布衫给他们一种贴身的安全感使他们游走于正邪善恶间时刀枪不入辗转腾挪时毫发无伤美国护照真是一部通往武林至尊宝座必修的神功秘籍呀杨澜终于承认自己是美国国籍的人大代表了,aaaa8deegw1dvuox6h1ecj
据说飞机找到啦我在这里2中南世纪城西二门,005wuhi5jw1eeejmmewanj30hs0vk0x3
芦山地震錢到哪裏去了？雅安人口150萬假若3口1戶共50萬戶壹戶100萬共需5000萬元蘋果公司壹家捐款就夠所有人搬到安全的城鎮安家了現在是幾十億捐款災民有的連帳篷都住不上只有礦泉水方便面錢到哪去了？郭美美事件,7d9de694jw1e4596b5ixyj20c80h4tar
绍兴婚纱摄影-光阴的故事桃子公公婆婆最宠爱的十种儿媳1先不说孝顺起码懂得尊重2会做家务即使很少做3有自己独立的工作4爱丈夫珍惜家庭幸福5睦邻友好不与人树敌6注意自身举止形象7和孩子做朋友不随便打骂8不在娘家说家,8abe480bjw1e2tqvd7olzj
中国游泳小将16岁叶诗文狂揽两枚金牌并打破世界记录遭逼问有没有服用兴奋剂？她紧张委屈地说我真的没服兴奋剂就是吃了很多纽崔莱营养品还是教练逼着吃的事后当美国教练看到纽崔莱与中国签约赞助仪式上有中国游泳队总教练幺正杰时当场晕倒是中国人吃着美国的产品打败了美国人,65de39b8jw1dvjwakn5nrj
朱昱所谓的行为艺术他跟一名女子达成协议将自己的精子通过人工受精的方式让其怀孕等胎儿发育到四个月大的时候进行引产朱昱将孩子卤熟后吃掉他把这称为行为艺术名为食人,44ef3752jw1e6c6ldunuxj209x0eqwey
兴趣部落电话显示此号码千万别接赶紧传出请大家注意朋友们当心了朋友刚才手机里还真有个010-53730037的未接电话幸亏没接也没回话题,0065udv2jw1esquwku0gyj30b106ndga
近日在华南农业大学篮球场边无人机正在进行航拍一名穿灰色背心的男子突然用球将砸向无人机无人机呗砸落后还直接用脚猛踩气势灰分嚣张嘴里念念有词称我爸就在这儿他说了算叫嚣我家狗粮都比你飞机贵我想知道你爸是谁真的无法无天？秒拍视频,736f0c7ejw1ewb5amp8qmj20no0dc75v
微博揭露云南德宏党委书记酒驾肇事逃逸致22岁女大学生身亡1月31日20时云南德宏芒市文体广电旅游局党组成员书记黄双虎酒驾致一女大学生死亡目击者称该车撞人后加速离去姐弟两人1死1重伤当时两个孩子被撞飞擦着路边的树叶高3米左右飞出去20多米双双头部着地横仆在路面,6ceb7622jw1e1h3mo4pvvj
看到二则消息中国免除越南到期500亿美元贷款侵占我9个海岛的菲律宾拒绝向中国偿还5亿美元铁路项目贷款不知消息是否属实恳请当局能够严厉追究责任人500亿美元相当于3000多亿人民币实现全民免费医疗也不过1600亿人民币建议对上千亿的外援国家应立法全民公决反对公决者必是公敌,4c97dba5jw1dxul3i0ckxj
清晨为母女点灯昨下午1时48分宁波妇儿医院一位母亲抱着她四个月的女儿从住院部12楼跳下抢救无效告别太阳母亲因女儿病重负担不起？在感叹医费猛于虎的今天生命却如此脆弱在这个秋初的清晨年轻的母女离开了我们我们为她们呐喊我们为她们点灯…自由人重生符梅梅,7f77194agw1dws8yrke4oj
官员腐败率9999%？全国人大代表韩德云连续7年提交官员财产申报公开提案否决率达99%他已当选两届全国人大代表今年他又一次提交要求官员财产公开提案据说该提案一提出全场立时鸦雀无声代表们在无声中按下否决钮否决率达竟9999%若依此反推官员腐败率应是9999%？,7d626904gw1dvh4uk14r4j
h7n9防控预警据侯小洋松江的禽流感已经到了非常严重的地步了鸽子和野鸟大量死亡今天下班路遇死鸟冷汗都下来了头皮都炸了不知道上海其他区县怎样估计好不到哪去大家千万注意另据松江台宋苏伟近期确实有接到多起类似反映地点包括江中方舟园中央绿地等处,6b42db9egw1e3haosv7iij
1054大轰啪据说新浪微博开通了最近访客功能各位你最不想看到谁来访问你又不敢再去访问谁？这个功能开通的到底好不好呢？一起来大大讨论吧网页链接,6dd2c173jw1e2yrisad92j
我国特种部队智商有待提高,b5c88416jw1es0fexvqjoj20gn0cfmyj
前两天我把微信朋友圈里的朋友说浙江出现了惊人可怕的埃博拉病毒在微博里告诉了大家现华南又出现了40多人请各地网友共同关注并及时提醒身边人在华南出现了40多名疑似埃博拉病毒携带者的病人据中国媒体援引当地卫生部门的数分享自微博头条在华南出现了40多名疑似埃博拉病毒携带者的病人,005ilgjfjw1elpav4g6dcj30kk0bzabh
爆料cc被查封勒因为有塑化剂thk川沙这点事-乐活川沙喜欢喝coco的亲注意拉徐小雨mrshao文小雯0716,97eeeee4gw1duxts7hw3gj
严正抗议联合国造谣近日联合国首次公布全球幸福指数报告在被调查的156个国家中北欧国家丹麦芬兰挪威分列前三被认为是世界上最幸福的国家我们伟大的复兴之路已走了62%的中国排名112位再看看我们排名的左邻右舍顿时我感觉自己像一只长满毛的猴子在原始森林里觅食叶匡政,a5c44de0gw1dw3775t8o3j
染香姐姐新浪你删贴有用吗？大家早就想到你会做什么了请大家主动右键删后再传谁捐红会谁傻逼---道德无底线将抢钱进行到底,538a1bf7gw1e3y6m5hb3bj20c8047aaf
新年才过两天微博热点已有三出1黄灯惹争议2南方遭尺度3非洲牛郎门g点按摩乌龙戏珠……中石化女高官果然色冠五洲连非洲牛郎也拜倒在她的石榴裙下看来不光男性官员射速快更有女性官员吸力强啊焦点联播杂谈五味晓玲有话说,4b630e77jw1e0fnyzapt0j
文章的事毁的不是自己毁的是女生对好男人的幻想这也就为什么声讨姚笛文章的骂声大多来自女性吧每一段真挚的感情都值得被祝福爱情之上无分对错但不要突破伦理道德底线一个人怕孤独两个人怕辜负感情不易且行且珍惜文章连道歉的话都是抄袭高晓松的,7f8090bfjw1eeyus1p86lj20k00fdjvi
这种体制下那些仰脸朝天衣冠楚楚的官员们太祸害人了一年19000亿打水漂!全国人大常委会办公厅特约研究员王锡锌在新闻11节目中透露我国公款吃喝公费出国公车开支一年19000亿王锡锌提供的数字让主持人柴静很吃惊!-原文地址网页链接,afd13631jw1dxsidhvzsqj
这就是种水螳螂生活在下水道中以老鼠为食头部有剧毒为河豚的2-3倍中毒后无解只能保守治疗中毒后五年存活率为0032没要小心,7dcef24ftw1e35we8ui3uj
扬州小报不得了73的鱼浪漫扬州阿呆伟哥扬州大古干新闻快拍扬州今天上午位于昆山石牌金凤凰路的海大数控技术有限公司发生剧烈爆炸消防部门第一时间赶赴现场火势已扑灭爆炸原因正在调查中目前为止两人死亡三人受伤,736f0c7ejw1eu4hoobv5ej208w0fsgm8
恢复从回收站中被删除的文件的方法有时候因为不小心删除了有用的或还要用的文件而且又清空了回收站或直接删除而根本不放入回收站怎么办？别着急只要你的电脑还没有运行磁盘整理且系统完好任何时候的文件都可以找回来学点黑客技术[转],a864f8c4gw1e7i7og3zy7j20c80kkac2
经济解释乐烈祝贺郭美美同学荣登美国时代周刊封面人物美美同学穿着代表中国的红色抹胸小礼服衬托着一张楚楚可怜的无辜揭示了尴尬的中国慈善中国红花会第一时间发来贺电乐烈祝贺郭美美同学荣登美国时代周刊封面人物中国红商会发来贺电再接再厉勇夺二的新高峰转,4cb56c16jw1e47dzmh2c2j20c80hbwg0
